Commit Hash,ClassQualifiedName,Decor_Spaghetti_Code,Decor_Large_Class,Decor_Complex_Class
857cd7c8c81a41fa73e23d482b092cd60b1e47b6,de.sigfood.CommentThread,0,0,0
857cd7c8c81a41fa73e23d482b092cd60b1e47b6,de.sigfood.CustomMultiPartEntity,0,0,0
857cd7c8c81a41fa73e23d482b092cd60b1e47b6,de.sigfood.Hauptgericht,0,0,0
857cd7c8c81a41fa73e23d482b092cd60b1e47b6,de.sigfood.HttpMultipartClient,0,0,0
857cd7c8c81a41fa73e23d482b092cd60b1e47b6,de.sigfood.Kommentar,0,0,0
857cd7c8c81a41fa73e23d482b092cd60b1e47b6,de.sigfood.MealActivity,0,0,0
857cd7c8c81a41fa73e23d482b092cd60b1e47b6,de.sigfood.MealFragment,0,0,0
857cd7c8c81a41fa73e23d482b092cd60b1e47b6,de.sigfood.MensaEssen,0,0,0
857cd7c8c81a41fa73e23d482b092cd60b1e47b6,de.sigfood.PictureThread,0,0,0
857cd7c8c81a41fa73e23d482b092cd60b1e47b6,de.sigfood.RatingThread,0,0,0
857cd7c8c81a41fa73e23d482b092cd60b1e47b6,de.sigfood.SigfoodActivity,0,0,0
857cd7c8c81a41fa73e23d482b092cd60b1e47b6,de.sigfood.SigfoodApi,0,0,0
857cd7c8c81a41fa73e23d482b092cd60b1e47b6,de.sigfood.SigfoodMain,0,0,0
857cd7c8c81a41fa73e23d482b092cd60b1e47b6,de.sigfood.SigfoodSettings,0,0,0
857cd7c8c81a41fa73e23d482b092cd60b1e47b6,de.sigfood.SigfoodThread,0,0,0
38509a6f5ee9e0008f3f450a0c846b99e383d808,de.sigfood.ApplicationTest,0,0,0
38509a6f5ee9e0008f3f450a0c846b99e383d808,com.buzzingandroid.tabswipe.TabSwipeActivity,0,0,0
38509a6f5ee9e0008f3f450a0c846b99e383d808,de.sigfood.Bewertung,0,0,0
38509a6f5ee9e0008f3f450a0c846b99e383d808,de.sigfood.CommentFragment,0,0,0
38509a6f5ee9e0008f3f450a0c846b99e383d808,de.sigfood.CommentThread,0,0,0
38509a6f5ee9e0008f3f450a0c846b99e383d808,de.sigfood.CustomMultiPartEntity,0,0,0
38509a6f5ee9e0008f3f450a0c846b99e383d808,de.sigfood.Hauptgericht,0,0,0
38509a6f5ee9e0008f3f450a0c846b99e383d808,de.sigfood.HttpMultipartClient,0,0,0
38509a6f5ee9e0008f3f450a0c846b99e383d808,de.sigfood.Kommentar,0,0,0
38509a6f5ee9e0008f3f450a0c846b99e383d808,de.sigfood.MealActivity,0,0,0
38509a6f5ee9e0008f3f450a0c846b99e383d808,de.sigfood.MealFragment,0,0,0
38509a6f5ee9e0008f3f450a0c846b99e383d808,de.sigfood.MensaEssen,0,0,0
38509a6f5ee9e0008f3f450a0c846b99e383d808,de.sigfood.PictureThread,0,0,0
38509a6f5ee9e0008f3f450a0c846b99e383d808,de.sigfood.RatingThread,0,0,0
38509a6f5ee9e0008f3f450a0c846b99e383d808,de.sigfood.SigfoodActivity,0,0,0
38509a6f5ee9e0008f3f450a0c846b99e383d808,de.sigfood.SigfoodApi,0,0,0
38509a6f5ee9e0008f3f450a0c846b99e383d808,de.sigfood.SigfoodMain,0,0,0
38509a6f5ee9e0008f3f450a0c846b99e383d808,de.sigfood.SigfoodSettings,0,0,0
38509a6f5ee9e0008f3f450a0c846b99e383d808,de.sigfood.SigfoodThread,0,0,0
4035e3f7c62e6f02096f07a0e4beb66fb82d933f,de.sigfood.ApplicationTest,0,0,0
4035e3f7c62e6f02096f07a0e4beb66fb82d933f,com.buzzingandroid.tabswipe.TabSwipeActivity,0,0,0
4035e3f7c62e6f02096f07a0e4beb66fb82d933f,de.sigfood.Bewertung,0,0,0
4035e3f7c62e6f02096f07a0e4beb66fb82d933f,de.sigfood.CommentFragment,0,0,0
4035e3f7c62e6f02096f07a0e4beb66fb82d933f,de.sigfood.CommentThread,0,0,0
4035e3f7c62e6f02096f07a0e4beb66fb82d933f,de.sigfood.CustomMultiPartEntity,0,0,0
4035e3f7c62e6f02096f07a0e4beb66fb82d933f,de.sigfood.Hauptgericht,0,0,0
4035e3f7c62e6f02096f07a0e4beb66fb82d933f,de.sigfood.HttpMultipartClient,0,0,0
4035e3f7c62e6f02096f07a0e4beb66fb82d933f,de.sigfood.Kommentar,0,0,0
4035e3f7c62e6f02096f07a0e4beb66fb82d933f,de.sigfood.MealActivity,0,0,0
4035e3f7c62e6f02096f07a0e4beb66fb82d933f,de.sigfood.MealFragment,0,0,0
4035e3f7c62e6f02096f07a0e4beb66fb82d933f,de.sigfood.MensaEssen,0,0,0
