Commit,LOC,LCOM,CBO,WMC
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.41,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.42,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.43,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.44,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
0.45,19294.67,16157.67,2397.0,3961.67
