Commit,Decor_Feature_Envy,Decor_long_Method
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.79,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.81,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.82,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.83,0.0,0.0
0.84,0.0,0.0
0.84,0.0,0.0
0.84,0.0,0.0
0.84,0.0,0.0
0.84,0.0,0.0
0.84,0.0,0.0
0.84,0.0,0.0
0.84,0.0,0.0
0.84,0.0,0.0
0.84,0.0,0.0
0.84,0.0,0.0
0.84,0.0,0.0
0.84,0.0,0.0
